Profile,Depth/ms,Heave/m,Throw/ms,Depth/m
14,3094.48,43.0224,36.1881,2733.795371
14,3101.9,43.9868,36.7859,2742.505635
14,3110.46,50.1301,37.827,2752.622528
14,3119,53.6399,37.9555,2762.7888
14,3138.23,49.6352,38.4535,2785.947777
14,3157.51,56.4687,38.5657,2809.538207
14,3169.38,54.1934,37.7726,2824.246858
14,3180.48,51.9479,36.8521,2838.128851
14,3197.61,52.9885,37.2453,2859.793933
14,3216.66,67.5131,37.409,2884.23194
14,3235.68,50.4071,35.5164,2908.993507
14,3254.13,67.5131,38.6113,2933.358669
14,3271.26,45.793,32.3763,2956.285376
14,3283.56,45.9983,29.9151,2972.928629
14,3291.59,42.4936,31.1545,2983.875727
14,3315.36,50.7128,31.223,3016.658717
14,3323.46,61.5016,33.7097,3027.959108
14,3335,42.5259,28.6903,3044.172
14,3347.1,48.1985,28.4427,3061.314675
14,3362.99,41.3002,29.9708,3084.049213
14,3376.21,56.415,30.926,3103.156079
14,3392.86,37.4441,26.9565,3127.468992
14,3408.48,31.0515,20.3958,3150.529891
14,3421.34,26.5663,18.4112,3169.699136
14,3429.66,28.9108,20.3833,3182.18912
14,3439.53,29.4198,21.3211,3197.095731
14,3448.91,29.0795,22.2138,3211.352581
14,3459.66,20.655,14.6554,3227.79992
14,3484.14,14.4338,7.01131,3265.685168
14,3516.58,4.37322,0.319899,3316.812554
15,2671.77,13.8267,15.0765,2328.490455
15,2691.16,23.5278,10.21,2343.171885
15,2707.73,13.278,13.1762,2356.016037
15,2718.35,14.9873,17.453,2364.392456
15,2727.41,13.2945,14.9769,2371.627591
15,2736.81,13.1236,14.2849,2379.221005
15,2743.87,15.1079,15.8752,2384.982247
15,2751.25,18.6099,15.829,2391.057906
15,2759.14,16.5333,15.863,2397.613668
15,2767.51,13.4879,16.9894,2404.636307
15,2774.81,27.3752,15.3002,2410.818385
15,2784.57,29.4468,13.7613,2419.166991
15,2793.25,25.5995,13.7317,2426.671806
15,2807.44,18.8349,19.02,2439.102885
15,2817.14,22.6185,19.8505,2447.716388
15,2825.88,20.0373,21.024,2455.558003
15,2837.14,22.2194,19.8622,2465.773188
15,2850.17,22.1033,22.9124,2477.752383
15,2860.88,19.6356,24.9154,2487.725803
15,2873.68,25.727,25.7318,2499.795947
15,2885.99,19.813,26.1138,2511.558583
15,2899.62,19.5523,26.0722,2524.759306
15,2916.12,15.7518,29.3313,2540.988211
15,2931.13,14.4827,30.233,2555.988079
15,2944.31,33.3724,28.0483,2569.344955
15,2971.78,20.838,28.045,2597.74193
15,2999.18,30.4543,29.1363,2626.818262
15,3010.52,36.6166,27.9917,2639.071699
15,3028.37,32.0079,26.3593,2658.620037
15,3046.5,40.2695,39.4202,2678.801175
15,3067.13,37.5441,29.6874,2702.164959
15,3076.77,38.6333,32.7332,2713.228305
15,3090.11,43.453,33.7022,2728.691233
15,3104.42,43.8491,35.6465,2745.476362
15,3114.58,40.0489,34.6974,2757.517994
15,3124.84,40.9025,34.7981,2769.782901
15,3142.67,36.4894,34.2639,2791.347483
15,3162.66,58.8196,34.3293,2815.9025
15,3174.34,61.4092,35.3282,2830.434756
15,3185.75,49.8538,34.8926,2844.762806
15,3202.52,55.6359,37.1468,2866.057939
15,3214.04,66.4033,32.8496,2880.849389
15,3221.92,60.5747,35.3655,2891.043587
15,3239.21,56.5678,34.3849,2913.628909
15,3258.03,60.752,34.9304,2938.552611
15,3272.6,62.7196,33.9661,2958.0912
15,3284.49,56.8777,33.694,2974.193173
15,3292.48,54.6797,33.0484,2985.093011
15,3307.26,63.5084,42.481,3005.423936
15,3317.7,61.2019,39.3485,3019.916535
15,3326.89,55.4098,35.0105,3032.764109
15,3337.23,67.2819,31.2589,3047.320347
15,3349.04,58.6192,31.5555,3064.076789
15,3361.62,59.0046,33.3675,3082.079146
15,3374.81,46.1846,35.1847,3101.124385
15,3396.16,31.7721,25.7422,3132.320685
15,3410.74,27.2919,18.3585,3153.886692
15,3422.59,24.312,17.3845,3171.571217
15,3430.98,25.7988,19.4964,3184.177066
15,3440.86,25.8538,21.2393,3199.111872
15,3450.17,26.7302,21.8231,3213.274383
15,3461.66,36.8085,19.1253,3230.87264
15,3486.96,12.4596,8.15068,3270.087893
15,3519.2,6.25239,0.391155,3320.98776
15,3532.88,10.5583,2.69227,3342.899563
16,2673.43,14.3334,17.8842,2329.732633
16,2692.11,13.1458,11.6649,2343.900853
16,2708.95,21.845,16.6061,2356.972566
16,2716.01,16.685,20.2189,2362.537117
16,2726.4,14.1213,18.0276,2370.81696
16,2736.75,13.8888,16.1408,2379.172256
16,2744.3,13.7075,17.423,2385.334755
16,2752.14,13.9095,16.138,2391.794288
16,2761.27,13.3295,15.0437,2399.394145
16,2775.76,25.5995,15.3002,2411.626821
16,2787.58,11.1057,10.772,2421.760934
16,2809.2,15.7279,19.0674,2440.65876
16,2819.05,15.9133,19.4759,2449.423536
16,2828.47,17.6805,19.805,2457.896449
16,2837.72,29.8315,20.7397,2466.302803
16,2852.65,29.8315,19.4612,2480.051616
16,2866.9,22.2181,20.5509,2493.382135
16,2876.74,21.6362,24.0743,2502.705732
16,2886.82,24.0491,26.0944,2512.35713
16,2900.14,23.9034,24.9578,2525.266608
16,2919.8,26.086,27.3322,2544.64488
16,2935.26,34.5667,25.7588,2560.154816
16,2948.38,33.4219,24.8802,2573.504678
16,2971.84,25.888,25.0011,2597.804781
16,3002.74,31.626,23.2289,2630.651172
16,3015.01,38.8472,20.7501,2643.958907
16,3030.58,29.6747,23.8103,2661.062474
16,3053.68,34.5393,26.857,2686.884347
16,3078.6,33.6661,19.5167,2715.339
16,3089.45,27.7422,22.3177,2727.922016
16,3105.3,37.2894,20.42,2746.515255
16,3115.19,33.9395,23.5269,2758.244251
16,3122.63,44.2072,22.0847,2767.132149
16,3133.91,28.2616,20.0122,2780.712931
16,3144.54,32.0224,19.5476,2793.627584
16,3163.26,31.0303,20.3736,2816.645696
16,3179.05,51.6059,25.0072,2836.333536
16,3189.59,29.53,21.4002,2849.614147
16,3216.12,51.4209,26.9678,2883.534211
16,3227.5,50.8191,33.8246,2898.299875
16,3240.97,47.376,26.5107,2915.944699
16,3249.93,42.0363,25.7909,2927.782203
16,3256.82,59.0046,29.9272,2936.93953
16,3267,46.2491,28.7836,2950.5564
16,3276.76,51.8539,30.4608,2963.708781
16,3287.19,51.7546,32.427,2977.869331
16,3298.87,50.7584,30.5486,2993.856097
16,3308.28,74.6098,39.3232,3006.835075
16,3318.62,66.707,39.2831,3021.198886
16,3327.93,58.9179,39.5076,3034.223343
16,3339.29,47.5933,36.131,3050.233105
16,3351.29,53.9724,33.5922,3067.284985
16,3361.85,58.8936,35.7499,3082.409756
16,3375.82,45.1698,35.1755,3102.58991
16,3397.07,34.3324,25.3429,3133.660491
16,3410.87,47.0557,30.6005,3154.079937
16,3432.12,37.2894,18.8515,3185.895331
16,3441.96,26.1577,19.8527,3200.780693
16,3450.9,29.4718,21.5338,3214.388535
16,3461.52,41.2847,23.1723,3230.657419
16,3489.29,16.7687,11.3013,3273.731605
16,3520.54,40.5563,10.5668,3323.125824
16,3535.03,19.6805,9.82529,3346.360321
16,3548.78,15.7444,7.83656,3368.60239
16,3575.01,6.27409,0.30778,3411.556507
17,2673.85,12.9112,12.9923,2330.047356
17,2691.17,17.2834,10.3462,2343.179553
17,2707.44,14.4532,18.1636,2355.788885
17,2717.96,17.7728,18.6689,2364.082853
17,2726.61,16.929,17.8879,2370.985423
17,2736.81,25.4515,16.0993,2379.221005
17,2744.29,25.5995,16.8983,2385.326555
17,2752.51,16.6742,15.862,2392.100657
17,2758.78,17.7438,17.4324,2397.31319
17,2768.59,18.3224,17.4414,2405.547557
17,2775.67,16.9561,17.8658,2411.550193
17,2785.92,15.2997,15.1074,2420.329267
17,2794.34,29.4468,16.8687,2427.619556
17,2800.09,15.9354,19.4102,2432.638817
17,2809.11,17.502,19.8065,2440.579123
17,2819.75,15.7257,19.8031,2450.050106
17,2829.13,17.3599,20.2207,2458.493419
17,2838.55,17.4824,21.3576,2467.061286
17,2852.09,16.5047,20.3053,2479.531897
17,2868.67,21.5601,20.8442,2495.052103
17,2878.51,21.742,24.2761,2504.393117
17,2889.82,20.7867,24.2429,2515.24919
17,2901.25,31.5184,26.2797,2526.350406
17,2922.86,15.7263,27.7349,2547.695792
17,2939.26,15.558,24.757,2564.206656
17,2950.68,31.3996,24.9143,2575.862707
17,2975,29.4468,19.6506,2601.12
17,3005.92,30.8764,23.5713,2634.085667
17,3017.69,29.3619,23.4807,2646.885601
17,3032.56,25.4974,23.7844,2663.254869
17,3055.23,16.653,25.6865,2688.636087
17,3080.8,19.5284,18.3833,2717.88088
17,3090.62,26.6353,19.4612,2729.285926
17,3098.09,31.4888,20.716,2738.026237
17,3107.78,23.6403,17.6156,2749.44721
17,3118.23,31.8324,18.8564,2761.869177
17,3125.15,42.3797,19.4612,2770.155116
17,3135.61,36.1056,17.2594,2782.770713
17,3144.72,29.0447,18.5267,2793.847243
17,3162.6,31.2598,18.7907,2815.8282
17,3179.01,40.5714,25.0076,2836.283347
17,3193.45,30.7886,18.0981,2854.505616
17,3201.83,51.4209,20.1241,2865.176205
17,3230.16,23.1282,9.78876,2901.769925
17,3245,18.7007,8.15939,2921.259
17,3255.67,29.4086,13.2816,2935.407793
17,3261.67,33.956,19.5407,2943.414013
17,3270.66,29.5011,18.5134,2955.47738
17,3280.31,61.4092,31.4069,2968.516315
17,3293.42,48.6309,28.506,2986.379542
17,3302.73,48.5959,28.3805,2999.169387
17,3312.18,69.3307,38.4226,3012.240202
17,3322.99,68.8079,37.2888,3027.301613
17,3331.38,53.2923,36.6781,3039.071818
17,3341.63,63.8137,33.8484,3053.546919
17,3353.29,59.187,32.6218,3070.140965
17,3363.08,46.6421,36.9748,3084.178699
17,3377.8,44.7466,34.7391,3105.46588
17,3398.34,38.4129,31.2614,3135.531716
17,3412.16,44.8306,37.4846,3155.998445
17,3432.93,33.4486,27.7468,3187.116993
17,3441.83,30.7116,20.7688,3200.583405
17,3451.08,29.2739,22.7762,3214.663339
17,3462.38,33.3362,26.6385,3231.979798
17,3474.14,45.4576,24.8118,3250.136768
17,3500.39,51.7317,14.1342,3291.164599
17,3518.04,21.8028,17.5551,3319.138349
17,3535.24,28.2926,19.7926,3346.698597
17,3546.59,31.4888,24.8118,3365.047177
17,3557.76,30.7086,26.4308,3383.230541
17,3570.42,35.3216,20.0739,3403.990282
17,3583.92,31.219,15.7793,3426.304027
18,2664.29,18.8223,13.1872,2322.927355
18,2674.66,12.5482,12.2402,2330.65482
18,2693.06,21.6042,9.7957,2344.630724
18,2709.56,17.9311,17.8778,2357.451389
18,2719.38,16.3826,17.0978,2365.210858
18,2728.42,15.6836,15.5193,2372.439242
18,2736.71,14.0983,16.2552,2379.139759
18,2744.13,15.2443,15.95,2385.195369
18,2751.98,15.3532,16.7419,2391.661846
18,2759.59,15.5104,17.4185,2397.989447
18,2769.34,16.712,16.4903,2406.181056
18,2776.22,29.4098,18.1635,2412.018598
18,2787.42,18.8138,15.5252,2421.622822
18,2795.52,21.6021,15.4179,2428.646899
18,2810.61,29.4098,19.1253,2441.907463
18,2820.31,34.4039,20.1241,2450.551715
18,2829.19,21.2586,21.3095,2458.547711
18,2839.93,34.4039,19.6062,2468.323903
18,2852.15,24.3693,21.387,2479.587566
18,2868.39,23.3227,21.8315,2494.787719
18,2879.33,19.9678,24.2341,2505.175905
18,2890.07,21.6032,23.3204,2515.490601
18,2901.42,24.4634,25.3175,2526.516502
18,2924.05,26.2757,27.5747,2548.884786
18,2941.35,19.6181,23.5952,2566.330106
18,2952.11,35.6379,22.1886,2577.331453
18,2975.62,20.7144,18.4129,2601.771626
18,3007.1,20.2971,24.7501,2635.362675
18,3018.9,32.2174,24.6512,2648.209335
18,3035.6,23.0056,19.3727,2666.6286
18,3043.96,20.1067,21.3472,2675.954013
18,3065.97,20.3147,19.9038,2700.839949
18,3082.06,27.2313,20.0149,2719.338864
18,3093.35,23.4595,19.4298,2732.473706
18,3110.17,19.9279,17.3754,2752.278583
18,3126.67,26.7117,19.5223,2771.981563
18,3137.1,21.7382,17.524,2784.576675
18,3146.31,36.8085,17.6456,2795.788975
18,3164.94,31.3705,18.0525,2818.72856
18,3179.14,34.5746,22.7425,2836.446468
18,3194.96,46.6118,13.7613,2856.423173
18,3206.39,40.0671,15.8271,2871.012139
18,3221.28,41.1007,14.4453,2890.213315
18,3229.83,43.8584,19.1815,2901.339045
18,3238.45,76.7615,28.8082,2912.629866
18,3255.99,76.7615,25.8025,2935.833883
18,3264.24,89.0155,31.8601,2946.854357
18,3273.1,70.6466,37.4428,2958.765475
18,3293.79,57.2792,28.3023,2986.886185
18,3310.27,50.459,27.9767,3009.591175
18,3323.65,55.259,23.9066,3028.224966
18,3332.95,48.3882,29.4201,3041.282166
18,3342.34,46.2076,31.2306,3054.553476
18,3355.85,39.1218,29.0009,3073.802456
18,3368.16,58.8196,31.4069,3091.500605
18,3382.76,58.8196,31.8878,3112.687541
18,3398.71,42.9454,30.2244,3136.077179
18,3412.02,50.6666,37.9655,3155.790154
18,3430.1,47.9906,34.0572,3182.851575
18,3449.09,58.2647,31.3052,3211.627027
18,3462.57,39.2355,26.822,3232.272051
18,3487.01,46.0527,32.6802,3270.166027
18,3520.09,51.2678,23.7414,3322.407617
18,3533.79,34.7978,24.144,3344.363785
18,3545.81,34.8903,24.1538,3363.782095
18,3556.21,29.6957,23.0182,3380.699879
18,3570.47,30.3288,21.842,3404.072589
18,3581.57,29.1451,22.1526,3422.406681
18,3593.86,23.3195,22.3435,3442.850052
18,3625.38,31.8144,15.241,3495.971338
18,3641.1,37.2644,14.2692,3522.835875
18,3661.22,39.1094,6.6012,3557.580298
18,3671.02,41.6177,11.2828,3574.650134
18,3684.98,41.6177,18.6444,3599.131786
18,3703.91,36.8085,17.1647,3632.640631
18,3724.52,7.21373,0.480907,3669.530779
19,2673.65,11.4977,14.5674,2329.897466
19,2693.73,16.1101,11.9393,2345.146017
19,2710.49,14.4451,17.3965,2358.182113
19,2719.88,14.7183,15.8638,2365.608523
19,2728.16,12.9635,15.0194,2372.230205
19,2736.79,14.099,15.8476,2379.204755
19,2744.62,14.2902,15.4587,2385.597206
19,2752.42,16.8927,16.2431,2392.026122
19,2760.7,15.4401,16.2297,2398.917235
19,2769.71,17.9354,17.0717,2406.493789
19,2778.66,16.9681,16.7086,2414.10026
19,2787.37,15.9893,14.3457,2421.579667
19,2795.41,16.9214,15.1414,2428.551071
19,2803.21,18.7652,15.8955,2435.376149
19,2811.53,17.7006,17.8769,2442.723291
19,2820.54,18.698,18.965,2450.757824
19,2828.95,18.0317,20.7741,2458.330566
19,2839.22,20.4194,21.324,2467.674058
19,2853.03,18.231,22.7343,2480.404461
19,2869.79,27.0641,23.3046,2496.110425
19,2880.36,25.6918,25.2378,2506.160117
19,2889.78,34.4039,25.0072,2515.21057
19,2901.53,26.2282,27.2605,2526.623991
19,2923.77,32.4965,25.2591,2548.604895
19,2940.51,28.0115,23.5657,2565.476137
19,2953.34,33.9079,22.2968,2578.596416
19,2975.8,36.8085,20.605,2601.96088
19,3007.19,22.9474,23.8928,2635.460131
19,3020.6,30.4749,21.0514,2650.0716
19,3038.26,22.4525,17.9223,2669.588196
19,3058.84,18.509,20.3374,2692.725261
19,3082.42,24.5366,20.7015,2719.755722
19,3093.18,31.9994,19.6432,2732.274982
19,3112.41,13.4237,17.3803,2754.937441
19,3122.6,29.4098,17.6826,2767.0962
19,3128.96,19.7091,18.3701,2774.737613
19,3138.85,29.4098,16.2029,2786.700606
19,3149.41,29.3261,16.2625,2799.582011
19,3156.19,30.7895,17.6252,2807.911241
19,3164.92,35.1405,19.14,2818.703747
19,3177.14,47.8215,25.7218,2833.938788
19,3197.89,36.8085,13.2434,2860.150499
19,3209.26,24.385,13.7912,2874.695856
19,3222.71,32.1351,15.2517,2892.069019
19,3235.11,27.5411,14.1264,2908.246183
19,3249.03,32.2485,17.4907,2926.589541
19,3258.9,36.8223,14.2523,2939.713335
19,3268.89,60.9485,26.2588,2953.095889
19,3277.25,73.1695,34.3613,2964.371606
19,3295.48,64.9102,30.5496,2989.202051
19,3309.94,57.6746,28.7515,3009.13386
19,3325.87,78.6111,34.3663,3031.333987
19,3333.64,71.2124,35.8091,3042.254373
19,3343.27,68.6229,36.8079,3055.872685
19,3354.36,59.5045,36.7634,3071.670557
19,3364.7,55.9529,39.1918,3086.510835
19,3374.34,73.7557,36.8079,3100.442756
19,3390.93,49.1101,32.366,3124.636533
19,3410.43,57.0383,35.4842,3153.425943
19,3429.76,61.2704,32.5074,3182.339661
19,3448.23,61.2704,33.1086,3210.316077
19,3461.52,47.8487,31.0299,3230.657419
19,3485.44,56.3866,32.8245,3267.713805
19,3518.97,43.4919,23.5084,3320.620959
19,3531.61,30.7961,23.0794,3340.857473
19,3542.08,54.9367,21.6475,3357.740819
19,3555.53,42.2573,20.6333,3379.590411
19,3568.91,46.0106,20.2536,3401.505781
19,3578.66,38.5073,24.9933,3417.58826
19,3591.07,32.1626,23.4978,3438.195871
20,2673.64,13.9775,16.5434,2329.889973
20,2692.53,10.1758,12.2848,2344.223421
20,2709,13.2239,17.7395,2357.0118
20,2717.23,12.9245,18.1925,2363.503747
20,2726.68,12.6205,17.7832,2371.041587
20,2736.12,9.57413,15.4001,2378.660611
20,2743.18,11.3666,17.419,2384.416982
20,2750.62,12.8527,17.4567,2390.537126
20,2759.27,13.5544,16.2024,2397.722205
20,2766.64,18.4178,18.6495,2403.903093
20,2775.68,17.2264,17.828,2411.558707
20,2785.88,25.4515,15.3002,2420.294803
20,2793.75,15.8911,16.2935,2427.106406
20,2802.72,18.2858,17.0843,2434.945603
20,2810.26,16.6643,19.4108,2441.597316
20,2820.41,29.4468,18.8515,2450.641321
20,2829.43,29.4468,20.42,2458.764913
20,2838.69,21.3521,21.2667,2467.189291
20,2854.41,20.9938,20.3993,2481.687061
20,2870.62,19.3812,20.897,2496.895526
20,2880.43,22.7914,24.2748,2506.227043
20,2890.67,25.1215,25.2191,2516.070243
20,2903,34.4039,24.0453,2528.0616
20,2921.7,37.2894,27.0787,2546.538135
20,2940.56,19.4031,24.3203,2565.526949
20,2952.96,31.0027,22.9485,2578.205453
20,2962.35,33.2941,24.3265,2587.908656
20,2985.47,25.4515,18.0525,2612.175639
20,3008.93,45.0184,24.341,2637.345873
20,3020.85,43.9993,21.897,2650.345706
20,3036.53,37.2894,21.9885,2667.662541
20,3060.9,21.7296,19.0751,2695.064535
20,3086.11,27.6248,18.3462,2724.035993
20,3098.28,20.7927,16.7868,2738.249275
20,3104.04,24.0859,17.5954,2745.027989
20,3113.3,25.5843,17.168,2755.995255
20,3122.22,37.2894,18.8515,2766.640918
20,3130.4,29.1228,18.3397,2776.47336
20,3141.06,24.4503,15.6482,2789.387204
20,3150.46,27.6915,17.518,2800.868928
20,3157.88,29.4548,18.4129,2809.994563
20,3167.06,35.3658,18.4372,2821.360964
20,3184.38,41.8026,17.2017,2843.035558
20,3199.72,36.8085,14.7231,2862.482843
20,3211.64,24.2378,16.6705,2877.756893
20,3219.07,41.6177,20.1241,2887.349431
20,3228.07,49.0164,17.6456,2899.042861
20,3237.46,46.6118,16.6838,2911.329348
20,3244.96,43.7434,23.6074,2921.206173
20,3252.77,42.591,22.5128,2931.551025
20,3264.36,44.3966,19.6426,2947.015157
20,3270.75,56.6488,26.4833,2955.598556
20,3279.57,74.7754,39.8133,2967.513141
20,3312.09,66.4033,32.8866,3012.115297
20,3329.65,54.9101,26.7345,3036.639066
20,3334.53,66.2183,34.3663,3043.509081
20,3343.55,61.4092,35.3651,3056.270036
20,3356,48.9213,33.4009,3074.0172
20,3366.31,51.5628,36.1632,3088.831175
20,3376.49,52.6433,35.0267,3103.562653
20,3394.89,56.415,32.4057,3130.452229
20,3048.41,59.238,40.0713,2680.946401
20,3430.24,51.2077,38.1319,3183.062397
20,3448.38,47.3677,35.2778,3210.544678
20,3461.02,44.9243,30.8775,3229.888934
20,3472.25,56.415,29.4463,3247.209356
20,3491.98,52.5416,35.2287,3277.945046
20,3515.62,56.4843,22.4619,3315.284426
20,3529.3,48.6114,22.2391,3337.147255
20,3539.96,54.0105,25.0441,3354.313373
20,3550.61,33.9733,25.0195,3371.576863
20,3566.39,44.2072,17.1647,3397.364539
20,3573.28,49.0164,28.4475,3408.702275
20,3587.37,42.432,26.4207,3432.035667
20,3602.14,52.2533,20.2536,3456.708288
20,3615,39.768,12.9012,3478.368
20,3624.53,24.5082,13.9012,3494.525781
21,2674.2,13.4577,18.9548,2330.30976
21,2691.34,27.5231,18.0821,2343.309936
21,2710.23,16.4908,18.2027,2357.977737
21,2718.86,27.5231,19.2363,2364.797552
21,2728.33,14.0301,17.4447,2372.366875
21,2737.7,16.6878,16.5889,2379.944535
21,2745.2,23.6758,16.4842,2386.07316
21,2760.36,14.3977,16.3693,2398.632917
21,2769.16,17.3178,17.8524,2406.028965
21,2776.65,11.453,17.8709,2412.385016
21,2786.34,16.8839,16.4264,2420.691236
21,2794.72,27.0052,16.7208,2427.950243
21,2810.85,31.8144,18.6444,2442.120206
21,2821.7,17.588,18.443,2451.798135
21,2830.44,31.8144,18.6814,2459.679605
21,2840.28,19.7603,18.8594,2468.644435
21,2854.97,20.913,18.902,2482.208079
21,2872.9,25.8258,20.4427,2499.055735
21,2880.95,26.0085,25.1998,2506.724366
21,2891.35,26.0353,22.8873,2516.727606
21,2904.11,30.3294,24.233,2529.148573
21,2925.77,28.7896,26.6392,2550.605835
21,2943.73,31.8873,21.6867,2568.753517
21,2952.59,37.2684,20.9028,2577.824917
21,2962.47,41.6177,24.0453,2588.033229
21,2987.5,29.4098,11.2828,2614.331875
21,3008.67,31.8541,20.6931,2637.063903
21,3020.26,33.9781,19.1398,2649.698916
21,3036.51,35.3658,19.2363,2667.640297
21,3051.39,33.4421,19.2363,2684.300689
21,3066.23,31.5184,21.1895,2701.136817
21,3085.03,27.4473,19.1632,2722.781821
21,3096.04,20.3217,19.5179,2735.622069
21,3103.78,31.3705,19.2363,2744.72129
21,3113.49,21.0549,18.2302,2756.221183
21,3122.78,25.2565,19.1716,2767.31191
21,3131.39,24.4362,17.7133,2777.667889
21,3141.27,22.0374,17.5728,2789.642745
21,3150.36,22.8261,19.416,2800.746317
21,3159.03,21.1955,19.0238,2811.413841
21,3170.3,35.3658,17.6678,2825.392755
21,3184.52,27.2249,23.8696,2843.211979
21,3199.6,25.557,19.0036,2862.3298
21,3209.43,25.8405,19.4583,2874.914313
21,3218.5,41.1367,23.557,2886.611575
21,3228.77,39.3611,21.6038,2899.955745
21,3240.49,43.0604,20.0353,2915.312813
21,3246.13,60.8173,29.4463,2922.752029
21,3258.95,52.4853,29.1603,2939.780066
21,3267.22,59.5584,32.2558,2950.851818
21,3282.14,63.7127,34.0717,2970.999488
21,3300.49,54.2849,29.4729,2996.084213
21,3314.74,52.9747,21.5742,3015.796452
21,3329.31,31.0085,16.3676,3036.161305
21,3337.27,60.8173,29.4463,3047.376865
21,3345.8,66.7362,31.4291,3059.46588
21,3357.36,56.0498,31.1582,3075.965237
21,3367.74,71.0275,35.3282,3090.894272
21,3377.38,76.0216,36.327,3104.855498
21,3394.25,66.2183,33.3675,3129.511256
21,3406.84,66.0385,39.6767,3148.097181
21,3427.02,71.2124,35.8091,3178.218454
21,3446.6,68.6229,33.3675,3207.8334
21,3459,63.8137,31.4069,3226.7868
21,3481.47,58.1305,30.0577,3261.523959
21,3511.37,47.7492,26.2078,3308.530347
21,3523.07,61.5016,28.207,3327.167511
21,3535.89,45.882,28.6916,3347.745919
21,3546.62,39.1753,24.2599,3365.095846
21,3559.33,43.0842,27.0209,3385.796305
21,3568.39,47.4354,28.1656,3400.650719
21,3583.83,41.0161,24.4874,3426.154665
21,3600.23,39.6775,19.4877,3453.505437
21,3609.84,49.2476,17.7566,3469.657301
22,2664.81,7.9397,14.2663,2323.312285
22,2676.15,16.7572,15.5195,2331.773966
22,2681.83,11.3566,17.3052,2336.060605
22,2695.25,15.5712,18.0072,2346.316706
22,2711.17,14.2736,16.8153,2358.716953
22,2720.34,16.5033,18.0338,2365.974596
22,2728.91,17.7164,17.4752,2372.833381
22,2738.14,16.1766,16.797,2380.302528
22,2746.18,14.1176,16.7723,2386.878122
22,2754.11,14.9269,16.0911,2393.427073
22,2762.75,12.2881,14.3599,2400.633956
22,2770.61,33.7565,17.8028,2407.255063
22,2776.17,21.048,19.1254,2411.976003
22,2786.95,39.9992,15.9532,2421.217266
22,2794.16,28.1648,18.8073,2427.462965
22,2802.71,30.1004,19.3492,2434.936819
22,2812.64,25.3743,18.2068,2443.708733
22,2821.89,26.2221,20.62,2451.968659
22,2832.19,27.9265,19.3585,2461.266881
22,2842.07,26.7133,18.7533,2470.285641
22,2857.65,21.6329,18.6164,2484.705866
22,2873.92,29.6847,21.9652,2500.023827
22,2881.41,27.4387,26.0804,2507.164531
22,2893.72,23.4352,19.8605,2519.022323
22,2905.35,26.5904,22.4776,2530.364306
22,2924.89,24.4827,22.3536,2549.724929
22,2941.65,20.7625,22.8467,2566.635266
22,2952.62,29.5587,21.9942,2577.855766
22,2981.07,18.3953,20.8745,2607.516171
22,3008.9,22.9386,21.3793,2637.313335
22,3019.24,29.3554,23.5025,2648.581557
22,3034.97,25.519,21.2559,2665.928679
22,3057.99,27.4995,24.0524,2691.761263
22,3082.17,32.8376,19.1244,2719.466223
22,3093.56,21.3347,17.8636,2732.719229
22,3100.95,23.2558,19.9907,2741.387366
22,3110.49,21.9861,18.5209,2752.658113
22,3119.71,31.8723,20.0599,2763.637289
22,3126.54,32.0332,21.9033,2771.825264
22,3138.16,32.5312,19.3207,2785.862805
22,3148.57,31.9752,21.3437,2798.553271
22,3169.25,25.9352,16.9524,2824.085006
22,3186.7,49.2013,22.5656,2845.961635
22,3197.33,27.8518,20.786,2859.437445
22,3208.02,33.7995,23.7748,2873.103274
22,3217.3,54.0105,27.9666,2885.059255
22,3225.46,61.2704,25.7563,2895.643428
22,3240.67,29.621,13.5917,2915.549743
22,3247.49,33.7707,14.7161,2924.550643
22,3256.38,55.25,14.7046,2936.353318
22,3264.29,40.8255,16.0677,2946.921355
22,3281.02,50.0314,16.3089,2969.479334
22,3296.8,67.15,31.5164,2991.01288
22,3312.77,30.2437,10.0421,3013.059225
22,3329.09,35.8783,17.29,3035.852227
22,3335.52,65.3286,24.6047,3044.905699
22,3343.62,60.6038,32.8428,3056.369386
22,3356.68,53.4433,27.935,3074.990987
22,3367.52,55.8238,33.7459,3090.576739
22,3374.4,73.5245,36.8079,3100.52976
22,3391.34,56.2564,34.2789,3125.237936
22,3403.74,76.7615,40.4609,3143.506112
22,3426.38,70.75,35.5594,3177.256918
22,3442.97,60.0628,39.1862,3202.314039
22,3457.24,61.5016,31.3052,3224.087277
22,3478.43,62.7637,29.6168,3256.794783
22,3508.61,52.2912,23.2765,3304.153843
22,3521.98,42.871,23.0583,3325.425446
22,3531.68,57.5288,27.4067,3340.969987
22,3544.28,61.2704,26.3574,3361.302355
22,3558.67,54.2542,28.1964,3384.717403
22,3567.2,44.0354,28.033,3398.69496
22,3582.1,55.2481,27.5381,3423.285175
22,3597.63,39.2698,21.8441,3449.151399
22,3609.76,33.9252,16.4761,3469.522461
22,3637.62,6.96237,2.08011,3516.867466
23,2667.77,12.0614,13.6613,2325.508575
23,2676.08,21.3082,15.3227,2331.721339
23,2682.59,16.5848,16.6699,2336.636617
23,2695.18,16.7118,18.7273,2346.262742
23,2714.79,13.3757,14.2059,2361.571975
23,2720.99,16.0475,16.4759,2366.492233
23,2729.28,21.4029,16.3455,2373.131155
23,2737.8,22.5394,16.838,2380.02588
