Profile,Depth/ms,Heave/m,Throw/ms,Depth/m
10,3593.6,69.6472,26.9657,3442.416
10,3606.4,63.5959,22.0289,3463.86496
10,3619.73,57.5446,20.9088,3486.376197
10,3629.65,60.6274,23.6469,3503.244066
10,3666.49,51.4933,6.05691,3566.747753
11,2685.35,16.387,5.04339,2338.733306
11,2693.1,16.8733,4.86666,2344.661475
11,2701.58,17.3597,5.22011,2351.216854
11,2710.77,15.8632,5.95419,2358.402285
11,2721.86,22.2871,5.28362,2367.185732
11,2726.09,25.21,8.46972,2370.568357
11,2735.54,32.0058,7.38114,2378.189924
11,2748.55,21.2641,4.5933,2388.828786
11,2758.43,20.3872,4.22159,2397.021183
11,2770.06,29.0829,6.3191,2406.789744
11,2782.72,27.1099,6.00049,2417.577203
11,2787.32,31.6303,10.0301,2421.536515
11,2798.74,53.2516,14.072,2431.457412
11,2814.14,20.643,13.209,2445.042368
11,2827.35,23.0178,15.8641,2456.884406
11,2835.83,21.8304,15.8641,2464.578225
11,2843.64,26.6715,17.1585,2471.727773
11,2853.33,26.5801,14.5366,2480.683125
11,2877.1,53.2516,11.8815,2503.048675
11,2890,25.3927,16.2956,2515.423
11,2896.05,53.3429,18.9175,2521.283786
11,2905.84,41.1946,16.2956,2530.845141
11,2920.59,27.8589,15.3995,2545.431637
11,2935.79,8.71699,14.9609,2560.690765
11,2942.53,27.9502,16.2956,2567.530921
11,2949.29,26.5801,16.7602,2574.437005
11,2958.92,27.8589,16.2624,2584.354027
11,2966.82,25.484,16.2956,2592.55873
11,2974.75,25.3927,16.727,2600.857356
11,2983.11,30.3251,17.6231,2609.674063
11,2991.04,33.8874,17.1585,2618.101869
11,2998.98,36.3536,16.727,2626.603306
11,3009.96,33.8874,14.968,2638.463573
11,3018.83,16.6385,16.3422,2648.132715
11,3033.76,42.361,18.1219,2664.585501
11,3044.74,32.7,13.209,2676.827652
11,3064.99,65.3999,16.7602,2699.721593
11,3087.42,32.1216,18.2185,2725.558822
11,3094.08,27.8589,20.245,2733.327379
11,3105.29,31.5125,22.004,2746.503445
11,3115.2,31.5125,19.8136,2758.25616
11,3125.32,31.5125,21.5726,2770.359275
11,3134.56,29.0463,21.5726,2781.499389
11,3146.39,29.0463,20.245,2795.886739
11,3157.02,31.5125,20.6765,2808.934054
11,3166.95,32.7,20.245,2821.224266
11,3177.5,32.7,18.0546,2834.389875
11,3194.66,32.7,18.9507,2856.04202
11,3203.92,42.3821,24.2277,2867.848427
11,3213.61,53.2516,34.7816,2880.294893
11,3230.77,36.3536,23.3316,2902.566685
11,3238.27,39.8198,20.6765,2912.393335
11,3249.72,44.8483,23.3316,2927.503843
11,3259.84,42.3821,24.1945,2940.968301
11,3271.29,37.541,22.004,2956.325785
11,3283.61,37.541,22.9001,2972.996593
11,3293.73,41.1946,25.9866,2986.804017
11,3306.51,38.8198,24.6591,3004.386997
11,3321.47,37.541,22.4355,3025.176759
11,3332.92,37.541,22.4355,3041.239907
11,3344.37,38.8198,23.763,3057.434157
11,3356.26,37.541,21.5726,3074.389476
11,3367.12,35.0748,21.1079,3089.999531
11,3377.83,37.541,22.004,3105.509485
11,3386.12,41.6742,22.7134,3117.593611
11,3399.41,39.6761,19.965,3137.109511
11,3411.07,43.5295,19.965,3154.377271
11,3420.72,41.6742,20.6391,3168.771163
11,3433.11,39.8188,17.1647,3187.388563
11,3447.53,54.9471,15.8683,3209.249571
11,3465.42,62.5113,14.4681,3236.660182
11,3482.64,73.9847,14.6089,3263.346533
11,3541.21,55.9068,26.6387,3356.333729
11,3562.8,56.4334,26.6229,3391.47588
11,3577.66,60.5132,26.136,3415.9344
11,3590.06,62.5113,30.9587,3436.512944
11,3604.52,62.5113,26.8101,3460.704379
11,3619.61,58.8005,26.862,3486.172753
12,2660.09,21.8304,4.41408,2319.828217
12,2669.78,20.5516,4.84553,2327.00497
12,2680.8,19.4556,3.94944,2335.28088
12,2686.51,24.2053,7.03598,2339.616797
12,2694.87,20.643,6.60452,2346.023817
12,2704.56,21.8304,5.70843,2353.537589
12,2712.03,27.8589,7.93207,2359.394031
12,2719.53,27.8589,7.50062,2365.330131
12,2731.41,21.8304,4.84553,2374.848031
12,2738.02,26.6715,6.60452,2380.204874
12,2749.9,25.3927,6.17307,2389.942435
12,2760.02,29.0463,8.82816,2398.348714
12,2771.04,49.6893,11.8815,2407.619069
12,2777.62,60.5589,15.8641,2413.212266
12,2786.69,55.2428,14.4437,2420.993011
12,2796.19,70.8073,16.9129,2429.230841
12,2808.51,21.3372,11.6293,2440.048417
12,2820.14,21.3372,15.8509,2450.399408
12,2828.95,23.3101,15.8509,2458.330566
12,2835.99,24.187,17.6032,2464.724083
12,2845.15,22.2871,16.196,2473.117116
12,2865.94,40.7014,16.5412,2492.4777
12,2883.2,21.3372,15.134,2508.87936
12,2889.89,34.9287,18.2935,2515.316779
12,2897.68,34.9287,16.9129,2522.869067
12,2912.63,33.3393,16.5113,2537.532849
12,2927.93,21.1103,16.6925,2552.771343
12,2935.72,28.7723,16.5113,2560.619963
12,2944.2,31.8551,15.9305,2569.23276
12,2952.3,28.7723,15.9305,2577.526755
12,2960.51,34.8236,17.0921,2586.000337
12,2967.53,30.2566,16.5113,2593.299171
12,2983.45,36.4221,15.9305,2610.034116
12,2997.93,43.9577,15.4327,2625.475443
12,3012.61,28.9151,15.6362,2641.344083
12,3023.81,46.6991,15.5842,2653.595875
12,3037.54,39.3907,14.8934,2668.786404
12,3058.49,90.8839,17.5899,2692.328233
12,3082.43,39.6364,19.0617,2719.767303
12,3092.18,40.8749,18.1293,2731.106602
12,3100.48,36.4221,20.9088,2740.834451
12,3110.19,37.7922,20.3695,2752.302301
12,3120.64,37.7922,22.5682,2764.749453
12,3130.55,40.8749,23.1075,2776.654286
12,3143.21,36.3079,19.8302,2792.005549
12,3154.24,37.7922,19.2494,2805.510957
12,3163.58,36.4221,19.2494,2817.042214
12,3172.95,39.3907,20.3695,2828.698166
12,3189.46,36.3079,19.2494,2849.449668
12,3201,42.3592,21.4896,2864.1162
12,3209.79,59.1431,24.2277,2875.377025
12,3220.69,37.6323,18.9175,2889.448271
12,3226.83,44.8483,20.7097,2897.426955
12,3235.66,41.1946,21.5726,2908.96728
12,3246.06,36.3536,22.0372,2922.659504
12,3256.33,42.3821,24.2277,2936.286715
12,3269.11,43.5695,21.5726,2953.391723
12,3281.42,42.3821,22.4687,2970.022102
12,3290.68,41.1946,24.1945,2982.631907
12,3303.69,49.2383,24.1136,3000.493141
12,3315.79,45.3849,23.3876,3017.256965
12,3329.15,51.0937,25.4619,3035.936516
12,3341.54,53.0918,23.3876,3053.419364
12,3355.29,43.5295,20.6391,3073.000945
12,3365.61,45.5276,21.3133,3087.822013
12,3375.93,51.0937,33.7134,3102.749583
12,3385.57,49.2383,19.965,3116.789761
12,3398.64,43.5295,17.8907,3135.973973
12,3408.96,51.0937,19.239,3151.242413
12,3417.88,56.8025,20.6391,3164.525363
12,3430.95,47.2402,19.2909,3184.131866
12,3444.74,77.6396,19.9131,3205.003652
12,3464.65,56.8025,17.2166,3235.473816
12,3480.47,43.7405,17.3112,3259.967289
12,3537.96,56.8025,28.9363,3351.084053
12,3561.17,53.0031,27.0174,3388.806453
12,3574.52,58.6578,28.2103,3410.747779
12,3587.22,58.8005,28.8844,3431.786218
13,2663.08,19.8757,4.96182,2322.032699
13,2672.26,15.5264,5.40363,2328.856836
13,2678.39,13.6558,7.22183,2333.460619
13,2686.3,19.221,7.20484,2339.456755
13,2696.66,18.613,6.08333,2347.40474
13,2707.79,21.7464,5.40363,2356.063045
13,2712.51,27.3116,7.88454,2359.772257
13,2721.08,24.1782,5.64152,2366.563939
13,2732.58,22.3543,2.70181,2375.793034
13,2743.17,20.4837,7.22183,2384.408793
13,2755.35,16.7891,5.18273,2394.456806
13,2764.82,35.4022,11.487,2402.37169
13,2772.82,25.21,13.7268,2409.12785
13,2780.57,38.8015,14.7888,2415.733911
13,2793.58,35.8786,12.6913,2426.958614
13,2802.05,23.3101,11.9744,2434.357286
13,2812.62,27.1099,15.8509,2443.690966
13,2821.78,23.3101,15.8243,2451.86993
13,2828.82,23.2371,17.6032,2458.21297
13,2838.32,25.21,16.9129,2466.851035
13,2859.45,37.7785,16.196,2486.387516
13,2875.31,23.2371,16.9129,2501.344765
13,2891.5,34.9287,17.9749,2516.872675
13,2907.71,25.484,14.968,2532.682369
13,2921.83,23.0442,16.0556,2546.667805
13,2929,21.8304,17.1585,2553.8458
13,2937.33,23.0178,16.727,2562.249645
13,2946.01,23.0178,15.8641,2571.080417
13,2953.51,23.0178,16.2624,2578.771367
13,2961.88,24.2966,16.2624,2587.420883
13,2970.67,25.484,16.727,2596.579843
13,2977.71,43.6608,18.9507,2603.971069
13,2992.68,40.0072,14.5366,2619.852667
13,3006.49,24.0468,14.8297,2634.702353
13,3021.29,37.541,19.3821,2650.828285
13,3050.36,61.8376,15.8641,2683.140317
13,3075.16,41.2898,21.5999,2711.374125
13,3085.05,33.3393,18.1707,2722.805036
13,3093.33,34.8236,21.4896,2732.450325
13,3104.46,37.9064,20.9088,2745.523568
13,3116.03,39.3907,21.4481,2759.244951
13,3125.95,39.3907,21.4481,2771.116116
13,3137.32,34.8236,19.2494,2784.843515
13,3148.52,34.8236,18.1293,2798.492059
13,3157.13,33.3393,17.6314,2809.069659
13,3166.65,45.442,19.2909,2820.851516
13,3183.74,40.8749,19.7887,2842.229312
13,3195.81,36.3079,18.7101,2857.503595
13,3205.19,54.576,20.9088,2869.474351
13,3213.81,33.3393,16.5113,2880.552775
13,3231.03,46.9263,21.4896,2902.906401
13,3241.67,43.9577,22.0289,2916.866613
13,3251.98,48.5247,24.7255,2930.501846
13,3263.86,48.4105,23.149,2946.345252
13,3277.09,48.4105,22.5682,2964.155147
13,3288.09,45.442,24.2277,2979.096337
13,3298.88,48.4105,25.8456,2993.869843
13,3313.39,48.5247,24.2277,3013.920269
13,3326.63,53.0918,24.1862,3032.399469
13,3338.74,50.009,23.6469,3049.455012
13,3350.81,47.0404,20.3695,3066.600145
13,3362.39,45.442,19.2494,3083.186179
13,3371.72,48.5247,24.2277,3096.647083
13,3379.98,50.009,23.6883,3108.636886
13,3394.29,42.3592,17.0921,3129.570055
13,3404.74,45.442,21.4896,3144.986052
13,3413.58,46.9263,23.1075,3158.112214
13,3427.89,34.8269,20.2366,3179.526199
13,3440.55,60.6274,20.328,3198.641786
13,3447.68,45.5292,26.2798,3209.478067
13,3459.79,52.9776,20.3695,3227.999525
13,3476.85,40.816,17.1319,3254.340506
13,3491.36,34.8733,20.1625,3276.973277
13,3539.81,48.5247,26.3849,3354.071035
13,3556.79,50.0787,29.965,3381.646555
13,3569.36,59.1431,33.0226,3402.245957
13,3584.23,62.1116,29.6251,3426.818557
13,3599.8,63.5959,22.5267,3452.78488
13,3614.07,62.1116,21.4896,3476.796081
13,3623.99,68.163,22.5682,3493.607803
13,3635.02,59.1431,17.5899,3512.416214
13,3660.88,93.8525,13.1925,3556.989803
14,2646.2,16.3098,3.6534,2309.70456
14,2655.21,17.0697,6.47841,2316.249469
14,2664.79,17.0697,7.05191,2323.297475
14,2670.72,20.168,9.85568,2327.706163
14,2677.47,24.0847,11.5549,2332.767279
14,2688.45,23.2663,9.02729,2341.097366
14,2698.33,20.168,7.32803,2348.695975
14,2703.11,33.3795,10.153,2352.407263
14,2712.41,31.8012,7.60416,2359.693441
14,2723.03,47.351,5.90491,2368.119561
14,2736.56,24.7862,8.45379,2379.017909
14,2746.97,33.3211,7.6254,2387.527719
14,2756.64,45.5242,12.6648,2395.529693
14,2766.14,28.2325,14.6048,2403.482048
14,2773.89,53.3429,14.7888,2410.036339
14,2780.5,27.8142,15.4157,2415.673975
14,2793.97,20.3872,14.4437,2427.297709
14,2806.63,18.4143,14.7888,2438.387869
14,2815.15,17.4643,15.134,2445.941616
14,2821.92,18.4143,18.3201,2451.995587
14,2831.06,19.4373,17.9484,2460.241604
14,2852.09,31.0558,19.0104,2479.531897
14,2868.63,18.4143,16.196,2495.014329
14,2884.56,31.0558,17.9484,2510.184389
14,2900.5,23.3101,14.7888,2525.617975
14,2914.61,22.3582,16.922,2539.491703
14,2923.43,25.21,18.3201,2548.265133
14,2930.54,23.2371,18.3201,2555.394224
14,2940.01,22.2871,15.8509,2564.968157
14,2948.12,23.3101,16.9129,2573.238451
14,2955.53,24.187,17.9484,2580.852411
14,2963.62,25.21,18.6652,2589.227786
14,2971.68,24.2601,19.7273,2597.637187
14,2984.39,22.2871,18.2935,2611.030159
14,3001.26,22.3494,14.9757,2629.056176
14,3017.15,35.8786,17.2581,2646.295316
14,3025.59,40.7745,16.2226,2655.554587
14,3041.85,48.5247,17.0506,2673.593756
14,3068.39,33.4778,21.5194,2703.605719
14,3078.22,30.3708,19.2494,2714.900438
14,3086.47,31.8551,22.5682,2724.454309
14,3097.95,30.2566,20.9088,2737.861916
14,3108.52,33.3393,21.9874,2750.323259
14,3120.01,37.9064,20.9088,2763.995957
14,3131.54,40.8749,19.2909,2777.848964
14,3141.22,36.3079,18.7101,2789.581898
14,3150.83,42.3592,19.7887,2801.322675
14,3160.17,45.442,20.3695,2812.822083
14,3177.22,42.4734,20.3695,2834.039018
14,3189.33,42.3592,20.9088,2849.285205
14,3197.59,57.5466,23.6883,2859.768467
14,3209.27,36.3079,16.5113,2874.708705
14,3225.67,43.9577,21.9874,2895.916693
14,3236.67,45.442,23.1075,2910.292263
14,3247.66,48.5247,23.149,2924.7756
14,3260.28,43.9577,21.4481,2941.556035
14,3271.27,46.9263,23.6883,2956.298845
14,3282.26,50.009,23.6883,2971.162436
14,3294.96,46.9263,23.6469,2988.489173
14,3306.49,49.8948,23.6883,3004.359353
14,3317.49,50.009,24.767,3019.623943
14,3331.26,51.4933,25.8871,3038.902976
14,3343.91,51.4933,24.767,3056.781031
14,3356.56,45.442,21.4896,3074.819109
14,3366.64,40.8749,20.9088,3089.307093
14,3378.05,40.8749,17.5899,3105.829286
14,3389.05,39.3907,17.0506,3121.881036
14,3405.56,50.009,23.1075,3146.200349
14,3418.75,43.9577,20.3695,3165.825156
14,3428.67,54.576,23.6469,3180.699303
14,3435.8,95.451,25.3478,3191.45088
14,3450.7,48.4105,18.7101,3214.083235
14,3466.09,38.7198,19.1672,3237.692957
14,3485.48,21.0166,14.2115,3267.776251
14,3520.04,62.5113,28.1584,3322.327829
14,3539.95,54.9471,23.3876,3354.297216
14,3553.74,71.0879,33.4362,3376.672112
14,3566.81,73.7861,31.6328,3398.054305
14,3581.31,60.5132,27.4843,3421.975825
14,3597.37,51.2364,22.7134,3448.716367
14,3611.51,62.3685,24.7359,3472.473547
14,3621.83,66.222,28.2103,3489.938805
15,2624,0,0,2293.9248
15,2641.23,17.3971,5.42062,2306.129067
15,2649.13,19.8757,7.42574,2311.824019
15,2657.92,16.1344,7.66364,2318.233907
15,2666.7,13.6558,8.12244,2324.713635
15,2673.46,17.3503,9.48184,2329.755108
15,2684.29,17.3503,7.22183,2337.927155
15,2694.8,24.7862,6.77578,2345.96988
15,2697.63,37.2378,10.9814,2348.154399
15,2709.46,25.6046,5.35265,2357.372868
15,2720.46,21.6879,3.37727,2366.070128
15,2730.87,22.5063,9.02729,2374.412337
15,2739.62,24.8447,9.85568,2381.508106
15,2752.85,24.7862,12.4046,2392.382306
15,2760.84,23.1092,14.968,2399.034341
15,2768.19,30.3251,14.968,2405.209921
15,2778.31,33.9787,16.727,2413.801295
15,2787.54,21.8304,13.209,2421.726404
15,2799.89,21.8304,15.8309,2432.463679
15,2808.25,19.3642,16.727,2439.818556
15,2815.86,20.5516,18.9507,2446.574372
15,2826.3,26.6715,17.5899,2455.936755
15,2843.19,37.541,19.8136,2471.314171
15,2863,27.8589,17.6231,2489.7136
15,2869.17,29.1377,20.245,2495.524413
15,2878.44,26.6715,18.9175,2504.326325
15,2894.26,26.6715,17.6231,2519.545956
15,2909.02,33.0465,19.4578,2533.971494
15,2916.51,31.5125,22.004,2541.375097
15,2925.21,26.5801,18.9175,2550.045169
15,2934.78,25.484,17.1917,2559.66967
15,2943.19,27.8589,17.6231,2568.203171
15,2950.69,27.8589,18.9175,2575.872971
15,2959.49,26.6715,18.0546,2584.943923
15,2969.18,26.6715,17.1585,2595.021862
15,2977.97,21.9206,30.2364,2604.244989
15,2994.53,29.7665,16.9762,2621.830881
15,3008.33,46.9642,22.378,2636.695275
15,3016.7,54.5304,19.3489,2645.803635
15,3036.94,49.6893,18.9175,2668.11864
15,3063.15,20.9224,18.8872,2697.624416
15,3072.6,29.0463,20.245,2708.4312
15,3081.02,27.8589,22.4687,2718.135334
15,3092.4,27.8589,20.7097,2731.36356
15,3102.55,27.8589,22.004,2743.271286
15,3113.11,29.1377,21.5726,2755.769363
15,3124.99,27.8589,20.7097,2769.962993
15,3135.11,30.3251,21.5726,2782.165183
15,3144.37,44.5742,22.5417,2793.420157
15,3155.31,32.0058,18.2935,2806.827565
15,3170.79,28.0598,21.8514,2826.003415
15,3182.42,27.1099,20.4176,2840.567722
15,3192.27,40.7014,36.9853,2853.008715
15,3218,30.9827,21.1345,2885.9646
15,3229.25,27.183,22.5417,2900.582006
15,3239.13,29.0829,25.3561,2913.523719
15,3251.11,34.9287,24.294,2929.347143
15,3264.12,41.7244,23.2585,2946.693571
15,3275.05,48.5202,24.6392,2961.397536
15,3286.66,48.4471,24.6657,2977.14714
15,3299.35,50.42,24.6657,2994.516006
15,3311.83,56.8025,25.4619,3011.754505
15,3321.48,66.3647,27.5361,3025.190731
15,3333.87,62.5113,26.8101,3042.578547
15,3346.94,58.6578,24.0617,3061.08704
15,3364.83,54.9471,23.3876,3086.698095
15,3379.97,32.9035,16.9976,3108.622329
15,3388.22,53.0918,20.6391,3120.665638
15,3393.71,56.8025,22.7134,3128.717629
15,3404.28,37.6333,22.3416,3144.305155
15,3417.1,54.9471,22.0393,3163.360675
15,3424,60.6559,25.4619,3173.6848
15,3436.34,45.5987,26.0945,3192.267236
15,3448.73,56.8025,23.3876,3211.078167
15,3465.95,66.3647,20.6391,3237.477116
15,3472.15,18.895,17.3737,3247.054566
15,3508.06,68.22,23.3876,3303.282624
15,3530.78,99.0331,28.8468,3339.52375
15,3558.14,55.3881,26.7365,3383.851328
15,3567.24,75.7842,27.5361,3398.760677
15,3581.71,77.6396,25.41,3422.638709
15,3593.94,58.8055,26.4534,3442.98362
15,3607.17,63.424,28.4475,3465.160473
15,3620.95,66.2187,27.4857,3488.445366
15,3633.98,47.8702,26.2884,3510.637606
15,3670.01,0,0,3572.886457
16,2620.32,0,0,2291.356675
16,2632.45,26.16,6.69081,2299.872966
16,2641.27,22.2871,7.38114,2306.157745
16,2650.43,19.3642,7.75285,2312.767143
16,2658.18,22.2871,8.44317,2318.424682
16,2665.22,23.2371,10.2221,2323.615978
16,2676.13,19.3642,8.09801,2331.758929
16,2687.04,26.233,6.69081,2340.020909
16,2690.23,36.8286,10.5672,2342.459137
16,2700.08,32.9557,8.46972,2350.052059
16,2711.36,38.8015,7.7263,2358.866477
16,2722.96,21.3372,8.46972,2368.063653
16,2732.84,21.3372,8.44317,2376.003221
16,2747.32,22.2871,7.7263,2387.815715
16,2752.23,25.21,14.7888,2391.868797
16,2759.64,33.9787,14.0985,2398.031213
16,2765.98,39.7515,13.7268,2403.347366
16,2770.55,42.6013,15.8509,2407.204286
16,2780.06,20.3142,14.0985,2415.297344
16,2793.44,22.2871,15.1605,2426.836925
16,2801.91,22.2871,15.134,2434.234411
16,2808.94,24.2601,17.9749,2440.42872
16,2717.39,28.1329,19.037,2363.630629
16,2838.18,42.6744,17.6032,2466.723082
16,2856.21,28.1329,18.3201,2483.362879
16,2863.24,32.0058,19.3821,2489.938917
16,2873.12,23.3101,16.196,2499.264451
16,2887.54,31.0558,17.2581,2513.050404
16,2903.39,13.3864,16.5496,2528.443369
16,2909.04,31.0558,22.17,2533.991189
16,2920.04,27.1099,19.0104,2544.883829
16,2929.8,23.3101,15.8509,2554.64988
16,2936.83,22.2871,17.6032,2561.743255
16,2945.31,23.3101,17.6032,2570.365465
16,2953.41,27.1099,19.0104,2578.668451
16,2961.48,26.16,19.037,2587.005931
16,2973.14,28.1329,19.7273,2599.167428
16,2988.15,46.9325,18.7615,2615.023166
16,3008.86,50.5621,12.7735,2637.269952
16,3032.19,59.3714,15.8641,2662.844881
16,3055.98,24.1649,19.9856,2689.484566
16,3065.67,38.7284,21.1079,2700.497493
16,3075.95,35.0748,23.3316,2712.283616
16,3086.78,20.4542,19.8661,2724.81463
16,3096.9,31.5125,21.1411,2736.630135
16,3106.6,29.1377,22.0372,2748.0514
16,3118.05,31.5125,21.5726,2761.654286
16,3128.63,31.5125,22.004,2774.340129
16,3128.29,30.2338,22.0372,2773.930715
16,3149.74,29.1377,20.7097,2799.986352
16,3166.47,29.0463,19.8136,2820.627909
16,3176.16,32.7,23.3316,2832.711485
16,3185.85,53.3429,25.9866,2844.888956
16,3196.87,35.1662,19.8136,2858.851957
16,3204.77,41.6179,28.4475,2868.936465
16,3215.57,41.6179,27.4857,2882.823861
16,3226.38,47.056,29.4463,2896.840918
16,3238.31,65.7227,27.5885,2912.445895
16,3243.98,50.009,25.8456,2919.912406
16,3259.37,45.442,22.5682,2940.340707
16,3268.75,48.5247,25.8456,2952.907656
16,3280.86,50.009,26.3849,2969.262272
16,3292.93,51.4933,25.8871,2985.708793
16,3306.17,45.442,24.767,3003.917103
16,3317.7,48.5247,24.767,3019.916535
16,3340.27,45.5561,21.4896,3051.620275
16,3558.44,59.0289,24.767,3384.341525
16,3372.21,49.8948,23.1075,3097.356439
16,3392,48.5247,21.4481,3126.2064
16,3406.31,46.9263,22.5682,3147.311575
16,3413.45,53.0918,25.8871,3157.918616
16,3425.56,53.0918,24.767,3176.025549
16,3437.68,51.4933,24.767,3194.294267
16,3453.11,50.009,23.6469,3217.764763
16,3459.05,36.9063,25.0694,3226.863536
16,3498.43,48.6418,23.3268,3288.077383
16,3519.7,57.7118,28.9348,3321.785335
16,3546.81,37.1271,23.6164,3365.404105
16,3559.24,56.4154,29.4463,3385.649157
16,3588.84,41.8029,22.5656,3434.481461
16,3607,19.6848,17.6791,3464.8744
16,3618.44,27.499,14.4606,3484.189925
16,3634.34,56.4154,19.1253,3511.253156
16,3653.38,30.3932,16.5004,3543.993578
16,3666.36,29.9933,17.8356,3566.521277
16,3678.58,14.6125,20.1241,3587.883914
16,3698.22,0,0,3622.530838
17,2612.99,0,0,2286.281713
17,2627.04,19.8757,7.88454,2296.056509
17,2635.61,14.9185,6.98394,2302.115713
17,2646.19,18.613,7.22183,2309.697341
17,2652.74,20.4837,9.46485,2314.447172
17,2660.62,19.221,9.24394,2320.218326
17,2670.32,15.5264,6.98394,2327.407675
17,2679.43,32.7128,8.19155,2334.245413
17,2684.37,37.7798,9.5832,2337.987957
17,2692.62,39.3685,9.37743,2344.292566
17,2704.74,36.3079,10.4544,2353.678052
17,2716.85,39.3907,8.79497,2363.202506
17,2725.65,37.7922,9.37577,2370.215666
17,2742.16,36.4221,8.25566,2383.582245
17,2748.21,28.7723,12.6531,2388.548599
17,2760.33,51.4933,15.3912,2398.607835
17,2775.18,28.7723,14.8519,2411.133142
17,2787.29,25.6896,13.1925,2421.510625
17,2796.09,21.6495,16.3934,2429.143657
17,2801.07,20.1425,19.4421,2433.497571
17,2811.52,31.5189,18.3938,2442.714419
17,2834.63,36.3079,14.8519,2463.485109
17,2851.68,31.7409,16.5113,2479.151587
17,2857.74,41.5369,19.3194,2484.789872
17,2865.99,39.444,18.0558,2492.524783
17,2882.5,8.22002,18.1083,2508.208375
17,2898.35,19.1228,16.1227,2523.521456
17,2903.45,39.3366,20.0407,2528.502116
17,2913,36.4221,19.2494,2537.8986
17,2923.88,15.4696,16.403,2548.714843
17,2930.43,24.2053,17.6314,2555.283543
17,2938.63,25.8037,17.5899,2563.567429
17,2947.43,28.7723,17.6314,2572.532253
17,2955.68,24.3194,17.0506,2581.007107
17,2968.34,15.1854,15.4327,2594.144516
17,2983.87,17.4058,14.1921,2610.479047
17,2995.37,55.1533,18.8709,2622.730227
17,3005.49,50.4447,17.5335,2633.620663
17,3028.13,56.0603,13.1925,2658.355089
17,3050.75,36.5304,20.5729,2683.579556
17,3060.97,39.3907,18.7101,2695.144099
17,3070.12,40.8749,21.4481,2705.586491
17,3079.86,37.7922,20.9088,2716.794212
17,3090.85,39.3907,20.9088,2729.554206
17,3100.23,42.4734,21.9874,2740.540437
17,3111.76,42.4734,22.5682,2754.165381
17,3120.48,39.3907,24.767,2764.558051
17,3132.13,45.442,25.8456,2778.561409
17,3145.53,43.9577,23.1075,2794.836111
17,3157.65,48.4105,23.6469,2809.710866
17,3168.64,54.4619,27.505,2823.325773
17,3179.63,57.5446,28.0858,2837.061459
17,3197.81,60.5132,31.944,2860.048615
17,3211.04,55.9461,32.4418,2876.984669
17,3225.31,57.5446,30.2846,2895.448265
17,3242.94,47.0404,23.1075,2918.54048
17,3255.06,45.442,23.6469,2934.595844
17,3264.97,51.4933,25.8456,2947.832779
17,3276.5,46.9263,25.3063,2963.357175
17,3287.81,47.0404,26.4264,2978.714515
17,3300.73,48.4105,25.8456,2996.414527
17,3312.26,52.9776,25.3478,3012.351236
17,3324.92,46.9263,22.5682,3030.002947
17,3337.03,56.0603,22.0289,3047.037781
17,3349.15,71.2457,24.2277,3064.233516
17,3364,37.7922,9.91508,3085.5028
17,3386.57,33.3393,12.1138,3118.251531
17,3399.84,71.2457,20.328,3137.743901
17,3416.9,56.0603,29.7038,3163.062135
17,3431.75,50.009,29.1645,3185.337506
17,3448.26,43.9577,24.2277,3210.361796
17,3460.91,36.7246,22.7976,3229.719901
17,3496.67,95.3368,24.2277,3285.308463
17,3519.34,101.502,26.4264,3321.211056
17,3546.25,63.1175,26.7785,3364.495656
17,3558.63,38.6937,25.1102,3384.652029
17,3568.68,49.0723,31.0626,3401.127547
17,3605.56,0,0,3462.452349
18,2592.32,0,0,2272.260115
18,2623.18,19.8757,4.96182,2293.351382
18,2631.75,20.4837,5.62453,2299.377506
18,2642.33,22.3543,6.08333,2306.918295
18,2648.42,23.5703,7.66364,2311.309642
18,2655.42,22.9623,6.76303,2316.402982
18,2666.01,17.3971,6.08333,2324.201617
18,2676.83,19.221,5.18273,2332.285455
18,2682.69,30.3982,6.08333,2336.712451
18,2690.69,23.3101,7.03598,2342.811571
18,2697.38,35.8786,10.5672,2347.961098
18,2706.54,32.9557,11.9744,2355.084464
18,2718.14,32.9557,10.2221,2364.225728
18,2731.55,43.6243,9.13349,2374.961036
18,2739.28,46.5472,15.8509,2381.230955
18,2748.79,29.0829,13.7268,2389.026635
18,2760.05,34.8556,15.1605,2398.373786
18,2770.99,23.2371,11.2576,2407.576733
18,2780.5,26.233,15.8509,2415.673975
18,2790,23.2371,14.7888,2423.853
18,2796.69,22.2871,17.9749,2429.666911
18,2805.51,25.21,18.2935,2437.400287
18,2830.49,42.6013,15.5057,2459.724913
18,2845.65,27.183,16.5412,2473.577666
18,2852,28.1329,19.0104,2479.4484
18,2861.5,26.233,16.9129,2488.306675
18,2876.29,24.2601,16.196,2502.277235
18,2892.92,22.0621,16.9296,2518.247107
18,2899.32,26.16,19.3556,2524.466755
18,2908.18,23.2371,19.0104,2533.144682
18,2918.37,22.2871,16.5677,2543.222337
18,2925.43,23.3101,17.2581,2550.265393
18,2933.53,23.2371,1.9484,2558.407351
18,2941.33,21.3372,19.3821,2566.309765
18,2950.44,26.16,21.1345,2575.616405
18,2962.05,27.1099,18.6652,2587.597286
18,2977.85,26.8301,18.2201,2604.118556
18,2992.69,38.7284,18.3201,2619.863351
18,3002.22,42.6744,17.2581,2630.090518
18,3021.11,68.163,20.9088,2650.630843
